x,t,u
1.36,1.07,0.600804
1.37,1.07,0.608442
1.38,1.07,0.616146
1.39,1.07,0.623917
1.4,1.07,0.631755
1.41,1.07,0.639659
1.42,1.07,0.64763
1.43,1.07,0.655668
1.44,1.07,0.663772
1.45,1.07,0.671943
1.46,1.07,0.680181
1.47,1.07,0.688485
1.48,1.07,0.696856
1.49,1.07,0.705294
1.5,1.07,0.713798
1.51,1.07,0.722369
1.52,1.07,0.731007
1.53,1.07,0.739711
1.54,1.07,0.748482
1.55,1.07,0.75732
1.56,1.07,0.766224
1.57,1.07,0.775195
1.58,1.07,0.784233
1.59,1.07,0.793337
1.6,1.07,0.802508
1.61,1.07,0.811746
1.62,1.07,0.82105
1.63,1.07,0.830421
1.64,1.07,0.839859
1.65,1.07,0.849363
1.66,1.07,0.858934
1.67,1.07,0.868572
1.68,1.07,0.878276
1.69,1.07,0.888047
1.7,1.07,0.897885
1.71,1.07,0.907789
1.72,1.07,0.91776
1.73,1.07,0.927798
1.74,1.07,0.937902
1.75,1.07,0.948073
1.76,1.07,0.958311
1.77,1.07,0.968615
1.78,1.07,0.978986
1.79,1.07,0.989424
1.8,1.07,0.999928
1.81,1.07,1.0105
1.82,1.07,1.02114
1.83,1.07,1.03184
1.84,1.07,1.04261
1.85,1.07,1.05345
1.86,1.07,1.06435
1.87,1.07,1.07533
1.88,1.07,1.08636
1.89,1.07,1.09747
1.9,1.07,1.10864
1.91,1.07,1.11988
1.92,1.07,1.13118
1.93,1.07,1.14255
1.94,1.07,1.15399
1.95,1.07,1.16549
1.96,1.07,1.17706
1.97,1.07,1.1887
1.98,1.07,1.20041
1.99,1.07,1.21218
0,1.08,0
0.01,1.08,0.000107
0.02,1.08,0.00032
0.03,1.08,0.000638
0.04,1.08,0.00106
0.05,1.08,0.001585
0.06,1.08,0.002212
0.07,1.08,0.00294
0.08,1.08,0.003768
0.09,1.08,0.004695
0.1,1.08,0.00572
0.11,1.08,0.006842
0.12,1.08,0.00806
0.13,1.08,0.009373
0.14,1.08,0.01078
0.15,1.08,0.01228
0.16,1.08,0.013872
0.17,1.08,0.015555
0.18,1.08,0.017328
0.19,1.08,0.01919
0.2,1.08,0.02114
0.21,1.08,0.023177
0.22,1.08,0.0253
0.23,1.08,0.027508
0.24,1.08,0.0298
0.25,1.08,0.032175
0.26,1.08,0.034632
0.27,1.08,0.03717
0.28,1.08,0.039788
0.29,1.08,0.042485
0.3,1.08,0.04526
0.31,1.08,0.048112
0.32,1.08,0.05104
0.33,1.08,0.054043
0.34,1.08,0.05712
0.35,1.08,0.06027
0.36,1.08,0.063492
0.37,1.08,0.066785
0.38,1.08,0.070148
0.39,1.08,0.07358
0.4,1.08,0.07708
0.41,1.08,0.080647
0.42,1.08,0.08428
0.43,1.08,0.087978
0.44,1.08,0.09174
0.45,1.08,0.095565
0.46,1.08,0.099452
0.47,1.08,0.1034
0.48,1.08,0.107408
0.49,1.08,0.111475
0.5,1.08,0.1156
0.51,1.08,0.119782
0.52,1.08,0.12402
0.53,1.08,0.128313
0.54,1.08,0.13266
0.55,1.08,0.13706
0.56,1.08,0.141512
0.57,1.08,0.146015
0.58,1.08,0.150568
0.59,1.08,0.15517
0.6,1.08,0.15982
0.61,1.08,0.164517
0.62,1.08,0.16926
0.63,1.08,0.174048
0.64,1.08,0.17888
0.65,1.08,0.183755
0.66,1.08,0.188672
0.67,1.08,0.19363
0.68,1.08,0.198628
0.69,1.08,0.203665
0.7,1.08,0.20874
0.71,1.08,0.213852
0.72,1.08,0.219
0.73,1.08,0.224183
0.74,1.08,0.2294
0.75,1.08,0.23465
0.76,1.08,0.239932
0.77,1.08,0.245245
0.78,1.08,0.250588
0.79,1.08,0.25596
0.8,1.08,0.26136
0.81,1.08,0.266787
0.82,1.08,0.27224
0.83,1.08,0.277718
0.84,1.08,0.28322
0.85,1.08,0.288745
0.86,1.08,0.294292
0.87,1.08,0.29986
0.88,1.08,0.305448
0.89,1.08,0.311055
0.9,1.08,0.31668
0.91,1.08,0.322322
0.92,1.08,0.32798
0.93,1.08,0.333653
0.94,1.08,0.33934
0.95,1.08,0.34504
0.96,1.08,0.350752
0.97,1.08,0.356475
0.98,1.08,0.362208
0.99,1.08,0.36795
1,1.08,0.3737
1.01,1.08,0.379457
1.02,1.08,0.38522
1.03,1.08,0.390988
1.04,1.08,0.39676
1.05,1.08,0.402535
1.06,1.08,0.408312
1.07,1.08,0.41409
1.08,1.08,0.419868
1.09,1.08,0.425679
1.1,1.08,0.431557
1.11,1.08,0.437502
1.12,1.08,0.443513
1.13,1.08,0.449591
1.14,1.08,0.455736
1.15,1.08,0.461947
1.16,1.08,0.468225
1.17,1.08,0.47457
1.18,1.08,0.480981
1.19,1.08,0.487459
1.2,1.08,0.494004
1.21,1.08,0.500615
1.22,1.08,0.507293
1.23,1.08,0.514038
1.24,1.08,0.520849
1.25,1.08,0.527727
1.26,1.08,0.534672
1.27,1.08,0.541683
1.28,1.08,0.548761
1.29,1.08,0.555906
1.3,1.08,0.563117
1.31,1.08,0.570395
1.32,1.08,0.57774
1.33,1.08,0.585151
1.34,1.08,0.592629
1.35,1.08,0.600174
1.36,1.08,0.607785
1.37,1.08,0.615463
1.38,1.08,0.623208
1.39,1.08,0.631019
1.4,1.08,0.638897
1.41,1.08,0.646842
1.42,1.08,0.654853
1.43,1.08,0.662931
1.44,1.08,0.671076
1.45,1.08,0.679287
1.46,1.08,0.687565
1.47,1.08,0.69591
1.48,1.08,0.704321
1.49,1.08,0.712799
1.5,1.08,0.721344
1.51,1.08,0.729955
1.52,1.08,0.738633
1.53,1.08,0.747378
1.54,1.08,0.756189
1.55,1.08,0.765067
1.56,1.08,0.774012
1.57,1.08,0.783023
1.58,1.08,0.792101
1.59,1.08,0.801246
1.6,1.08,0.810457
1.61,1.08,0.819735
1.62,1.08,0.82908
1.63,1.08,0.838491
1.64,1.08,0.847969
1.65,1.08,0.857514
1.66,1.08,0.867125
1.67,1.08,0.876803
1.68,1.08,0.886548
1.69,1.08,0.896359
1.7,1.08,0.906237
1.71,1.08,0.916182
1.72,1.08,0.926193
1.73,1.08,0.936271
1.74,1.08,0.946416
1.75,1.08,0.956627
1.76,1.08,0.966905
1.77,1.08,0.97725
1.78,1.08,0.987661
1.79,1.08,0.998139
1.8,1.08,1.00868
1.81,1.08,1.0193
1.82,1.08,1.02997
1.83,1.08,1.04072
1.84,1.08,1.05153
1.85,1.08,1.06241
1.86,1.08,1.07335
1.87,1.08,1.08436
1.88,1.08,1.09544
1.89,1.08,1.10659
1.9,1.08,1.1178
1.91,1.08,1.12908
1.92,1.08,1.14042
1.93,1.08,1.15183
1.94,1.08,1.16331
1.95,1.08,1.17485
1.96,1.08,1.18647
1.97,1.08,1.19814
1.98,1.08,1.20989
1.99,1.08,1.2217
0,1.09,0
0.01,1.09,0.000108
0.02,1.09,0.000323
0.03,1.09,0.000644
0.04,1.09,0.00107
0.05,1.09,0.0016
0.06,1.09,0.002233
0.07,1.09,0.002968
0.08,1.09,0.003804
0.09,1.09,0.00474
0.1,1.09,0.005775
0.11,1.09,0.006908
0.12,1.09,0.008138
0.13,1.09,0.009464
0.14,1.09,0.010885
0.15,1.09,0.0124
0.16,1.09,0.014008
0.17,1.09,0.015708
0.18,1.09,0.017499
0.19,1.09,0.01938
0.2,1.09,0.02135
0.21,1.09,0.023408
0.22,1.09,0.025553
0.23,1.09,0.027784
0.24,1.09,0.0301
0.25,1.09,0.0325
0.26,1.09,0.034983
0.27,1.09,0.037548
0.28,1.09,0.040194
0.29,1.09,0.04292
0.3,1.09,0.045725
0.31,1.09,0.048608
0.32,1.09,0.051568
0.33,1.09,0.054604
0.34,1.09,0.057715
0.35,1.09,0.0609
0.36,1.09,0.064158
0.37,1.09,0.067488
0.38,1.09,0.070889
0.39,1.09,0.07436
0.4,1.09,0.0779
0.41,1.09,0.081508
0.42,1.09,0.085183
0.43,1.09,0.088924
0.44,1.09,0.09273
0.45,1.09,0.0966
0.46,1.09,0.100533
0.47,1.09,0.104528
0.48,1.09,0.108584
0.49,1.09,0.1127
0.5,1.09,0.116875
0.51,1.09,0.121108
0.52,1.09,0.125398
0.53,1.09,0.129744
0.54,1.09,0.134145
0.55,1.09,0.1386
0.56,1.09,0.143108
0.57,1.09,0.147668
0.58,1.09,0.152279
0.59,1.09,0.15694
0.6,1.09,0.16165
0.61,1.09,0.166408
0.62,1.09,0.171213
0.63,1.09,0.176064
0.64,1.09,0.18096
0.65,1.09,0.1859
0.66,1.09,0.190883
0.67,1.09,0.195908
0.68,1.09,0.200974
0.69,1.09,0.20608
0.7,1.09,0.211225
0.71,1.09,0.216408
0.72,1.09,0.221628
0.73,1.09,0.226884
0.74,1.09,0.232175
0.75,1.09,0.2375
0.76,1.09,0.242858
0.77,1.09,0.248248
0.78,1.09,0.253669
0.79,1.09,0.25912
0.8,1.09,0.2646
0.81,1.09,0.270108
0.82,1.09,0.275643
0.83,1.09,0.281204
0.84,1.09,0.28679
0.85,1.09,0.2924
0.86,1.09,0.298033
0.87,1.09,0.303688
0.88,1.09,0.309364
0.89,1.09,0.31506
0.9,1.09,0.320775
0.91,1.09,0.326508
0.92,1.09,0.332258
0.93,1.09,0.338024
0.94,1.09,0.343805
0.95,1.09,0.3496
0.96,1.09,0.355408
0.97,1.09,0.361228
0.98,1.09,0.367059
0.99,1.09,0.3729
1,1.09,0.37875
1.01,1.09,0.384608
1.02,1.09,0.390473
1.03,1.09,0.396344
1.04,1.09,0.40222
1.05,1.09,0.4081
1.06,1.09,0.413983
1.07,1.09,0.419868
1.08,1.09,0.425754
1.09,1.09,0.43164
1.1,1.09,0.437559
1.11,1.09,0.443545
1.12,1.09,0.449598
1.13,1.09,0.455717
1.14,1.09,0.461903
1.15,1.09,0.468156
1.16,1.09,0.474475
1.17,1.09,0.480861
1.18,1.09,0.487314
1.19,1.09,0.493833
1.2,1.09,0.500419
1.21,1.09,0.507072
1.22,1.09,0.513791
1.23,1.09,0.520577
1.24,1.09,0.52743
1.25,1.09,0.534349
1.26,1.09,0.541335
1.27,1.09,0.548388
1.28,1.09,0.555507
1.29,1.09,0.562693
1.3,1.09,0.569946
1.31,1.09,0.577265
1.32,1.09,0.584651
1.33,1.09,0.592104
1.34,1.09,0.599623
1.35,1.09,0.607209
1.36,1.09,0.614862
1.37,1.09,0.622581
1.38,1.09,0.630367
1.39,1.09,0.63822
1.4,1.09,0.646139
1.41,1.09,0.654125
1.42,1.09,0.662178
1.43,1.09,0.670297
1.44,1.09,0.678483
1.45,1.09,0.686736
1.46,1.09,0.695055
1.47,1.09,0.703441
1.48,1.09,0.711894
1.49,1.09,0.720413
1.5,1.09,0.728999
1.51,1.09,0.737652
1.52,1.09,0.746371
1.53,1.09,0.755157
1.54,1.09,0.76401
1.55,1.09,0.772929
1.56,1.09,0.781915
1.57,1.09,0.790968
1.58,1.09,0.800087
1.59,1.09,0.809273
1.6,1.09,0.818526
1.61,1.09,0.827845
1.62,1.09,0.837231
1.63,1.09,0.846684
1.64,1.09,0.856203
1.65,1.09,0.865789
1.66,1.09,0.875442
1.67,1.09,0.885161
1.68,1.09,0.894947
1.69,1.09,0.9048
1.7,1.09,0.914719
1.71,1.09,0.924705
1.72,1.09,0.934758
1.73,1.09,0.944877
1.74,1.09,0.955063
1.75,1.09,0.965316
1.76,1.09,0.975635
1.77,1.09,0.986021
1.78,1.09,0.996474
1.79,1.09,1.00699
1.8,1.09,1.01758
1.81,1.09,1.02823
1.82,1.09,1.03895
1.83,1.09,1.04974
1.84,1.09,1.06059
1.85,1.09,1.07151
1.86,1.09,1.0825
1.87,1.09,1.09355
1.88,1.09,1.10467
1.89,1.09,1.11585
1.9,1.09,1.12711
1.91,1.09,1.13843
1.92,1.09,1.14981
1.93,1.09,1.16126
1.94,1.09,1.17278
1.95,1.09,1.18437
1.96,1.09,1.19602
1.97,1.09,1.20774
1.98,1.09,1.21953
1.99,1.09,1.23138
0,1.1,0
0.01,1.1,0.000109
0.02,1.1,0.000326
0.03,1.1,0.00065
0.04,1.1,0.00108
0.05,1.1,0.001615
0.06,1.1,0.002254
0.07,1.1,0.002996
0.08,1.1,0.00384
0.09,1.1,0.004785
0.1,1.1,0.00583
0.11,1.1,0.006974
0.12,1.1,0.008216
0.13,1.1,0.009555
0.14,1.1,0.01099
0.15,1.1,0.01252
0.16,1.1,0.014144
0.17,1.1,0.015861
0.18,1.1,0.01767
0.19,1.1,0.01957
0.2,1.1,0.02156
0.21,1.1,0.023639
0.22,1.1,0.025806
0.23,1.1,0.02806
0.24,1.1,0.0304
0.25,1.1,0.032825
0.26,1.1,0.035334
0.27,1.1,0.037926
0.28,1.1,0.0406
0.29,1.1,0.043355
0.3,1.1,0.04619
0.31,1.1,0.049104
0.32,1.1,0.052096
0.33,1.1,0.055165
0.34,1.1,0.05831
0.35,1.1,0.06153
0.36,1.1,0.064824
0.37,1.1,0.068191
0.38,1.1,0.07163
0.39,1.1,0.07514
0.4,1.1,0.07872
0.41,1.1,0.082369
0.42,1.1,0.086086
0.43,1.1,0.08987
0.44,1.1,0.09372
0.45,1.1,0.097635
0.46,1.1,0.101614
0.47,1.1,0.105656
0.48,1.1,0.10976
0.49,1.1,0.113925
0.5,1.1,0.11815
0.51,1.1,0.122434
0.52,1.1,0.126776
0.53,1.1,0.131175
0.54,1.1,0.13563
0.55,1.1,0.14014
0.56,1.1,0.144704
0.57,1.1,0.149321
0.58,1.1,0.15399
0.59,1.1,0.15871
0.6,1.1,0.16348
0.61,1.1,0.168299
0.62,1.1,0.173166
0.63,1.1,0.17808
0.64,1.1,0.18304
0.65,1.1,0.188045
0.66,1.1,0.193094
0.67,1.1,0.198186
0.68,1.1,0.20332
0.69,1.1,0.208495
0.7,1.1,0.21371
0.71,1.1,0.218964
0.72,1.1,0.224256
0.73,1.1,0.229585
0.74,1.1,0.23495
0.75,1.1,0.24035
0.76,1.1,0.245784
0.77,1.1,0.251251
0.78,1.1,0.25675
0.79,1.1,0.26228
0.8,1.1,0.26784
0.81,1.1,0.273429
0.82,1.1,0.279046
0.83,1.1,0.28469
0.84,1.1,0.29036
0.85,1.1,0.296055
0.86,1.1,0.301774
0.87,1.1,0.307516
0.88,1.1,0.31328
0.89,1.1,0.319065
0.9,1.1,0.32487
0.91,1.1,0.330694
0.92,1.1,0.336536
0.93,1.1,0.342395
0.94,1.1,0.34827
0.95,1.1,0.35416
0.96,1.1,0.360064
0.97,1.1,0.365981
0.98,1.1,0.37191
0.99,1.1,0.37785
1,1.1,0.3838
1.01,1.1,0.389759
1.02,1.1,0.395726
1.03,1.1,0.4017
1.04,1.1,0.40768
1.05,1.1,0.413665
1.06,1.1,0.419654
1.07,1.1,0.425646
1.08,1.1,0.43164
1.09,1.1,0.437635
1.1,1.1,0.44363
1.11,1.1,0.449658
1.12,1.1,0.455753
1.13,1.1,0.461915
1.14,1.1,0.468143
1.15,1.1,0.474438
1.16,1.1,0.4808
1.17,1.1,0.487228
1.18,1.1,0.493723
1.19,1.1,0.500285
1.2,1.1,0.506913
1.21,1.1,0.513608
1.22,1.1,0.52037
1.23,1.1,0.527198
1.24,1.1,0.534093
1.25,1.1,0.541055
1.26,1.1,0.548083
1.27,1.1,0.555178
1.28,1.1,0.56234
1.29,1.1,0.569568
1.3,1.1,0.576863
1.31,1.1,0.584225
1.32,1.1,0.591653
1.33,1.1,0.599148
1.34,1.1,0.60671
1.35,1.1,0.614338
1.36,1.1,0.622033
1.37,1.1,0.629795
1.38,1.1,0.637623
1.39,1.1,0.645518
1.4,1.1,0.65348
1.41,1.1,0.661508
1.42,1.1,0.669603
1.43,1.1,0.677765
1.44,1.1,0.685993
1.45,1.1,0.694288
1.46,1.1,0.70265
1.47,1.1,0.711078
1.48,1.1,0.719573
1.49,1.1,0.728135
1.5,1.1,0.736763
1.51,1.1,0.745458
1.52,1.1,0.75422
1.53,1.1,0.763048
1.54,1.1,0.771943
1.55,1.1,0.780905
1.56,1.1,0.789933
1.57,1.1,0.799028
1.58,1.1,0.80819
1.59,1.1,0.817418
1.6,1.1,0.826713
1.61,1.1,0.836075
1.62,1.1,0.845503
1.63,1.1,0.854998
1.64,1.1,0.86456
1.65,1.1,0.874188
1.66,1.1,0.883883
1.67,1.1,0.893645
1.68,1.1,0.903473
1.69,1.1,0.913368
1.7,1.1,0.92333
1.71,1.1,0.933358
1.72,1.1,0.943453
1.73,1.1,0.953615
1.74,1.1,0.963843
1.75,1.1,0.974138
1.76,1.1,0.9845
1.77,1.1,0.994928
1.78,1.1,1.00542
1.79,1.1,1.01599
1.8,1.1,1.02661
1.81,1.1,1.03731
1.82,1.1,1.04807
1.83,1.1,1.0589
1.84,1.1,1.06979
1.85,1.1,1.08076
1.86,1.1,1.09178
1.87,1.1,1.10288
1.88,1.1,1.11404
1.89,1.1,1.12527
1.9,1.1,1.13656
1.91,1.1,1.14793
1.92,1.1,1.15935
1.93,1.1,1.17085
1.94,1.1,1.18241
1.95,1.1,1.19404
1.96,1.1,1.20573
1.97,1.1,1.21749
1.98,1.1,1.22932
1.99,1.1,1.24122
0,1.11,0
0.01,1.11,0.00011
0.02,1.11,0.000329
0.03,1.11,0.000656
0.04,1.11,0.00109
0.05,1.11,0.00163
0.06,1.11,0.002275
0.07,1.11,0.003024
0.08,1.11,0.003876
0.09,1.11,0.00483
0.1,1.11,0.005885
0.11,1.11,0.00704
0.12,1.11,0.008294
0.13,1.11,0.009646
0.14,1.11,0.011095
0.15,1.11,0.01264
0.16,1.11,0.01428
0.17,1.11,0.016014
0.18,1.11,0.017841
0.19,1.11,0.01976
0.2,1.11,0.02177
0.21,1.11,0.02387
0.22,1.11,0.026059
0.23,1.11,0.028336
0.24,1.11,0.0307
0.25,1.11,0.03315
0.26,1.11,0.035685
0.27,1.11,0.038304
0.28,1.11,0.041006
0.29,1.11,0.04379
0.3,1.11,0.046655
0.31,1.11,0.0496
0.32,1.11,0.052624
0.33,1.11,0.055726
0.34,1.11,0.058905
0.35,1.11,0.06216
0.36,1.11,0.06549
0.37,1.11,0.068894
0.38,1.11,0.072371
0.39,1.11,0.07592
0.4,1.11,0.07954
0.41,1.11,0.08323
0.42,1.11,0.086989
0.43,1.11,0.090816
0.44,1.11,0.09471
0.45,1.11,0.09867
0.46,1.11,0.102695
0.47,1.11,0.106784
0.48,1.11,0.110936
0.49,1.11,0.11515
0.5,1.11,0.119425
0.51,1.11,0.12376
0.52,1.11,0.128154
0.53,1.11,0.132606
0.54,1.11,0.137115
0.55,1.11,0.14168
0.56,1.11,0.1463
0.57,1.11,0.150974
0.58,1.11,0.155701
0.59,1.11,0.16048
0.6,1.11,0.16531
0.61,1.11,0.17019
0.62,1.11,0.175119
0.63,1.11,0.180096
0.64,1.11,0.18512
0.65,1.11,0.19019
0.66,1.11,0.195305
0.67,1.11,0.200464
0.68,1.11,0.205666
0.69,1.11,0.21091
0.7,1.11,0.216195
0.71,1.11,0.22152
0.72,1.11,0.226884
0.73,1.11,0.232286
0.74,1.11,0.237725
0.75,1.11,0.2432
0.76,1.11,0.24871
0.77,1.11,0.254254
0.78,1.11,0.259831
0.79,1.11,0.26544
0.8,1.11,0.27108
0.81,1.11,0.27675
0.82,1.11,0.282449
0.83,1.11,0.288176
0.84,1.11,0.29393
0.85,1.11,0.29971
0.86,1.11,0.305515
0.87,1.11,0.311344
0.88,1.11,0.317196
0.89,1.11,0.32307
0.9,1.11,0.328965
0.91,1.11,0.33488
0.92,1.11,0.340814
0.93,1.11,0.346766
0.94,1.11,0.352735
0.95,1.11,0.35872
0.96,1.11,0.36472
0.97,1.11,0.370734
0.98,1.11,0.376761
0.99,1.11,0.3828
1,1.11,0.38885
1.01,1.11,0.39491
1.02,1.11,0.400979
1.03,1.11,0.407056
1.04,1.11,0.41314
1.05,1.11,0.41923
1.06,1.11,0.425325
1.07,1.11,0.431424
1.08,1.11,0.437526
1.09,1.11,0.44363
1.1,1.11,0.449735
1.11,1.11,0.45584
1.12,1.11,0.461978
1.13,1.11,0.468183
1.14,1.11,0.474455
1.15,1.11,0.480793
1.16,1.11,0.487198
1.17,1.11,0.49367
1.18,1.11,0.500208
1.19,1.11,0.506813
1.2,1.11,0.513485
1.21,1.11,0.520223
1.22,1.11,0.527028
1.23,1.11,0.5339
1.24,1.11,0.540838
1.25,1.11,0.547843
1.26,1.11,0.554915
1.27,1.11,0.562053
1.28,1.11,0.569258
1.29,1.11,0.57653
1.3,1.11,0.583868
1.31,1.11,0.591273
1.32,1.11,0.598745
1.33,1.11,0.606283
1.34,1.11,0.613888
1.35,1.11,0.62156
1.36,1.11,0.629298
1.37,1.11,0.637103
1.38,1.11,0.644975
1.39,1.11,0.652913
1.4,1.11,0.660918
1.41,1.11,0.66899
1.42,1.11,0.677128
1.43,1.11,0.685333
1.44,1.11,0.693605
1.45,1.11,0.701943
1.46,1.11,0.710348
1.47,1.11,0.71882
1.48,1.11,0.727358
1.49,1.11,0.735963
1.5,1.11,0.744635
1.51,1.11,0.753373
1.52,1.11,0.762178
1.53,1.11,0.77105
1.54,1.11,0.779988
1.55,1.11,0.788993
1.56,1.11,0.798065
1.57,1.11,0.807203
1.58,1.11,0.816408
1.59,1.11,0.82568
1.6,1.11,0.835018
1.61,1.11,0.844423
1.62,1.11,0.853895
1.63,1.11,0.863433
1.64,1.11,0.873038
1.65,1.11,0.88271
1.66,1.11,0.892448
1.67,1.11,0.902253
1.68,1.11,0.912125
1.69,1.11,0.922063
1.7,1.11,0.932068
1.71,1.11,0.94214
1.72,1.11,0.952278
1.73,1.11,0.962483
1.74,1.11,0.972755
1.75,1.11,0.983093
1.76,1.11,0.993498
1.77,1.11,1.00397
1.78,1.11,1.01451
1.79,1.11,1.02511
1.8,1.11,1.03579
1.81,1.11,1.04652
1.82,1.11,1.05733
1.83,1.11,1.0682
1.84,1.11,1.07914
1.85,1.11,1.09014
1.86,1.11,1.10122
1.87,1.11,1.11235
1.88,1.11,1.12356
1.89,1.11,1.13483
1.9,1.11,1.14617
1.91,1.11,1.15757
1.92,1.11,1.16905
1.93,1.11,1.18058
1.94,1.11,1.19219
1.95,1.11,1.20386
1.96,1.11,1.2156
1.97,1.11,1.2274
1.98,1.11,1.23927
1.99,1.11,1.25121
0,1.12,0
0.01,1.12,0.000111
0.02,1.12,0.000332
0.03,1.12,0.000662
0.04,1.12,0.0011
0.05,1.12,0.001645
0.06,1.12,0.002296
0.07,1.12,0.003052
0.08,1.12,0.003912
0.09,1.12,0.004875
0.1,1.12,0.00594
0.11,1.12,0.007106
0.12,1.12,0.008372
0.13,1.12,0.009737
0.14,1.12,0.0112
0.15,1.12,0.01276
0.16,1.12,0.014416
0.17,1.12,0.016167
0.18,1.12,0.018012
0.19,1.12,0.01995
0.2,1.12,0.02198
0.21,1.12,0.024101
0.22,1.12,0.026312
0.23,1.12,0.028612
0.24,1.12,0.031
0.25,1.12,0.033475
0.26,1.12,0.036036
0.27,1.12,0.038682
0.28,1.12,0.041412
0.29,1.12,0.044225
0.3,1.12,0.04712
0.31,1.12,0.050096
0.32,1.12,0.053152
0.33,1.12,0.056287
0.34,1.12,0.0595
0.35,1.12,0.06279
0.36,1.12,0.066156
0.37,1.12,0.069597
0.38,1.12,0.073112
0.39,1.12,0.0767
0.4,1.12,0.08036
0.41,1.12,0.084091
0.42,1.12,0.087892
0.43,1.12,0.091762
0.44,1.12,0.0957
0.45,1.12,0.099705
0.46,1.12,0.103776
0.47,1.12,0.107912
0.48,1.12,0.112112
0.49,1.12,0.116375
0.5,1.12,0.1207
0.51,1.12,0.125086
0.52,1.12,0.129532
0.53,1.12,0.134037
0.54,1.12,0.1386
0.55,1.12,0.14322
0.56,1.12,0.147896
0.57,1.12,0.152627
0.58,1.12,0.157412
0.59,1.12,0.16225
0.6,1.12,0.16714
0.61,1.12,0.172081
0.62,1.12,0.177072
0.63,1.12,0.182112
0.64,1.12,0.1872
0.65,1.12,0.192335
0.66,1.12,0.197516
0.67,1.12,0.202742
0.68,1.12,0.208012
0.69,1.12,0.213325
0.7,1.12,0.21868
0.71,1.12,0.224076
0.72,1.12,0.229512
0.73,1.12,0.234987
0.74,1.12,0.2405
0.75,1.12,0.24605
0.76,1.12,0.251636
0.77,1.12,0.257257
0.78,1.12,0.262912
0.79,1.12,0.2686
0.8,1.12,0.27432
0.81,1.12,0.280071
0.82,1.12,0.285852
0.83,1.12,0.291662
0.84,1.12,0.2975
0.85,1.12,0.303365
0.86,1.12,0.309256
0.87,1.12,0.315172
0.88,1.12,0.321112
0.89,1.12,0.327075
0.9,1.12,0.33306
0.91,1.12,0.339066
0.92,1.12,0.345092
0.93,1.12,0.351137
0.94,1.12,0.3572
0.95,1.12,0.36328
0.96,1.12,0.369376
0.97,1.12,0.375487
0.98,1.12,0.381612
0.99,1.12,0.38775
1,1.12,0.3939
1.01,1.12,0.400061
1.02,1.12,0.406232
1.03,1.12,0.412412
1.04,1.12,0.4186
1.05,1.12,0.424795
1.06,1.12,0.430996
1.07,1.12,0.437202
1.08,1.12,0.443412
1.09,1.12,0.449625
1.1,1.12,0.45584
1.11,1.12,0.462056
1.12,1.12,0.468272
1.13,1.12,0.474521
1.14,1.12,0.480837
1.15,1.12,0.48722
1.16,1.12,0.493669
1.17,1.12,0.500185
1.18,1.12,0.506768
1.19,1.12,0.513417
1.2,1.12,0.520133
1.21,1.12,0.526916
1.22,1.12,0.533765
1.23,1.12,0.540681
1.24,1.12,0.547664
1.25,1.12,0.554713
1.26,1.12,0.561829
1.27,1.12,0.569012
1.28,1.12,0.576261
1.29,1.12,0.583577
1.3,1.12,0.59096
1.31,1.12,0.598409
1.32,1.12,0.605925
1.33,1.12,0.613508
1.34,1.12,0.621157
1.35,1.12,0.628873
1.36,1.12,0.636656
1.37,1.12,0.644505
1.38,1.12,0.652421
1.39,1.12,0.660404
1.4,1.12,0.668453
1.41,1.12,0.676569
1.42,1.12,0.684752
1.43,1.12,0.693001
1.44,1.12,0.701317
1.45,1.12,0.7097
1.46,1.12,0.718149
1.47,1.12,0.726665
1.48,1.12,0.735248
1.49,1.12,0.743897
1.5,1.12,0.752613
1.51,1.12,0.761396
1.52,1.12,0.770245
1.53,1.12,0.779161
1.54,1.12,0.788144
1.55,1.12,0.797193
1.56,1.12,0.806309
1.57,1.12,0.815492
1.58,1.12,0.824741
1.59,1.12,0.834057
1.6,1.12,0.84344
1.61,1.12,0.852889
1.62,1.12,0.862405
1.63,1.12,0.871988
1.64,1.12,0.881637
1.65,1.12,0.891353
1.66,1.12,0.901136
1.67,1.12,0.910985
1.68,1.12,0.920901
1.69,1.12,0.930884
1.7,1.12,0.940933
1.71,1.12,0.951049
1.72,1.12,0.961232
1.73,1.12,0.971481
1.74,1.12,0.981797
1.75,1.12,0.99218
1.76,1.12,1.00263
1.77,1.12,1.01315
1.78,1.12,1.02373
1.79,1.12,1.03438
1.8,1.12,1.04509
1.81,1.12,1.05588
1.82,1.12,1.06673
1.83,1.12,1.07764
1.84,1.12,1.08862
1.85,1.12,1.09967
1.86,1.12,1.11079
1.87,1.12,1.12197
1.88,1.12,1.13322
1.89,1.12,1.14454
1.9,1.12,1.15592
1.91,1.12,1.16737
1.92,1.12,1.17889
1.93,1.12,1.19047
1.94,1.12,1.20212
1.95,1.12,1.21383
1.96,1.12,1.22562
1.97,1.12,1.23747
1.98,1.12,1.24938
1.99,1.12,1.26136
0,1.13,0
0.01,1.13,0.000112
0.02,1.13,0.000335
0.03,1.13,0.000668
0.04,1.13,0.00111
0.05,1.13,0.00166
0.06,1.13,0.002317
0.07,1.13,0.00308
0.08,1.13,0.003948
0.09,1.13,0.00492
0.1,1.13,0.005995
0.11,1.13,0.007172
0.12,1.13,0.00845
0.13,1.13,0.009828
0.14,1.13,0.011305
